1519038692653,4.778e-05,4.01e-05,4.131e-05,-0.002414875633904749,2047291.84499833
1519038750513,4.778e-05,4.01e-05,4.131e-05,-0.002414875633904749,2047291.84499833
1519038975373,4.778e-05,4.01e-05,4.167e-05,0.001201345506967833,2047423.12333618
1519039040068,4.778e-05,4.01e-05,4.135e-05,-0.007441190590494367,2047326.61782522
1519039091463,4.778e-05,4.01e-05,4.135e-05,-0.005770617937004032,2048652.9419539
1519039161006,4.778e-05,4.01e-05,4.166e-05,0.006037189084762118,2048002.81377898
1519039220297,4.778e-05,4.01e-05,4.149e-05,-0.002644230769230866,2050225.89383072
1519039281011,4.778e-05,4.01e-05,4.167e-05,0.0016826923076922508,2050383.43347328
1519039340673,4.778e-05,4.01e-05,4.168e-05,0.01017935046049441,2049710.04641296
1519039399407,4.778e-05,4.01e-05,4.166e-05,0.009694619486185075,2049821.45626531
1519039459022,4.778e-05,4.01e-05,4.166e-05,0.009694619486185075,2049821.45626531
1519039521022,4.778e-05,4.01e-05,4.166e-05,0.008716707021791684,2048635.26672823
1519039571487,4.778e-05,4.01e-05,4.166e-05,0.008716707021791684,2048635.26672823
1519039641753,4.778e-05,4.01e-05,4.136e-05,0.0014527845036318653,2050226.03409642
1519039695283,4.778e-05,4.01e-05,4.166e-05,0.010919679689395714,2047881.19881057
1519039762197,4.778e-05,4.01e-05,4.136e-05,0.0036398932297985165,2046528.9428482
1519039820037,4.778e-05,4.01e-05,4.163e-05,0.010191701043436044,2046621.05539296
1519039873013,4.778e-05,4.01e-05,4.137e-05,0.003882552778451795,2043498.88348442
1519039938577,4.778e-05,4.01e-05,4.163e-05,0.010191701043436044,2043513.88348442
1519039999014,4.778e-05,4.01e-05,4.137e-05,0.003882552778451795,2043756.7117842
1519040058086,4.778e-05,4.01e-05,4.15e-05,0.00703712691094392,2044090.40388303
1519040117303,4.778e-05,4.01e-05,4.163e-05,0.010191701043436044,2046963.45511386
1519040182117,4.778e-05,4.01e-05,4.151e-05,0.007279786459597198,2058171.29188375
1519040239012,4.778e-05,4.01e-05,4.163e-05,0.009946627850557927,2068696.9854315
1519040296077,4.778e-05,4.01e-05,4.15e-05,0.006792819019893191,2068924.14758259
1519040342337,4.778e-05,4.01e-05,4.163e-05,0.009946627850557927,2068944.14758259
1519040420297,4.778e-05,4.01e-05,4.15e-05,0.006548629638612556,2074137.15460858
